,title,address,price,bedroom,bathroom,floor,parking,property_id,property_face,build_year,views,area_covered,road_access,build_up_area,posted,amenities
78,"PASIKOT BEUATY FOR YOU : House For Sale In Budhanilkantha, Kathmandu","NA, Budhanilkantha, Kathmandu","NPR. 3,20,00,000",4,6,3,3,BN8041,North,2076,1.9K,5.5 Aana,20 Feet / Gravelled,N/A Aana,2 years ago,"['Drainage', 'Garage', 'Parking', 'Water Supply', 'Microwave', 'Modular Kitchen', 'Solar Water', 'Water Well', 'Water Tank']"
79,"RUDRESWOR 11 ANA HOME : House For Sale In Budhanilkantha, Kathmandu","na, Budhanilkantha, Kathmandu","NPR. 8,50,00,000",8,8,3,3,BN8039,South,2075,1.4K,11 Aana,13 Feet / Blacktopped,N/A Aana,2 years ago,"['Garage', 'Parking', 'Water Supply', 'Microwave', 'Modular Kitchen', 'Solar Water', 'Wifi', 'Washing Machine', 'TV Cable', 'Water Well', 'Water Tank']"
80,"2.5 Storage New House For Sale : House For Sale In Budhanilkantha, Kathmandu","बुढानिलकन्ठ-५, बिश्नुमति पुलपारि कृश्न मन्दिरबाट १५० मिटरको दुरि, Budhanilkantha, Kathmandu","NPR. 3,00,00,000",6,4,N/A,1,BN8026,East,2020,1.2K,0-4-2-2 Aana,13 Feet / Blacktopped,0-3-2-0 Aana,2 years ago,['Parking']
81,"House For Sale In Tinkune, Kathmandu","Tinkune house sale, Tinkune, Kathmandu",NPR. 350 N/A,0,0,N/A,0,BN8025,South,N/A,1.1K,4.5 Aana,20 Feet / Gravelled,N/A Sq. Feet,2 years ago,"['CCTV', 'Wifi']"
82,"House For Sale In Birtamod Road, Itahari","Aashish marga, Birtamod Road, Itahari","NPR. 3,50,00,000",0,0,3,1,BN8024,East,2067,670,16 Dhur,16 Feet / Blacktopped,1585 Sq. Feet,2 years ago,"['Drainage', 'Garage', 'Parking', 'Air Condition', 'Fencing', 'Balcony', 'Deck', 'Water Supply', 'Garden', 'Modular Kitchen', 'Water Tank', 'Water Well']"
83,"Bungalow For Sale And Rent : House For Sale In Manbhawan, Lalitpur","Manbhawan, AVM, Chowk, Manbhawan, Lalitpur","NPR. 6,25,00,000 Total price",9,5,3,3,BN8022,East,2060,10.2K,0-10-0-0 Aana,13 Feet / Blacktopped,0-6-0-0 Aana,2 years ago,"['Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Intercom', 'Parking', 'Security Staff']"
84,"House For Sale In JanakpurDham : House For Sale In Janakpur, Dhanusa","Saroj Niwas, JanakpurDham, Kataiya Chowri, Ward no. 4, Janakpur, Dhanusa","NPR. 1,60,00,000 Onwards",4,3,2,2,BN8021,East,2000,1.1K,11 Dhur,4 Meter / Blacktopped,8 Dhur,2 years ago,"['Drainage', 'Garage', 'Air Condition', 'Parking', 'Balcony', 'Water Supply', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Water Tank', 'Electricity Backup', 'Internet', 'Store Room']"
85,"Dallu Main Road Touch Commercial Cum Residential Home On Sale. Only In Land Price. : House For Sale In Dallu, Kathmandu","Dallu, Dallu, Kathmandu","NPR. 85,00,000 Per Aana",0,0,3,0,BN8012,West,N/A,1K,14.75 Aana,22 Feet,N/A Aana,2 years ago,"['Garage', 'Parking', 'Drainage', 'Water Supply', 'TV Cable', 'Wifi', 'Water Tank', 'Solar Water', 'Water Well', 'Internet', 'Store Room']"
86,"SWEET BUNGALOW AT DEUBA CHOK : House For Sale In Budhanilkantha, Kathmandu","NA, Budhanilkantha, Kathmandu","NPR. 3,60,00,000",5,7,3,2,BN8011,East,2073,1.3K,6 Aana,14 Feet / Blacktopped,N/A Aana,2 years ago,"['Drainage', 'Garage', 'Parking', 'Water Supply', 'Water Well', 'Water Tank', 'Solar Water', 'Wifi', 'Modular Kitchen']"
87,"MAHARAJGANJ COMMERCIALS : House For Sale In Maharajgunj, Kathmandu","NA, Maharajgunj, Kathmandu","NPR. 85,00,000 Per Aana",0,0,6,0,BN8006,East,2070,622,2 Ropani,40 Feet / Blacktopped,N/A Aana,2 years ago,"['Water Supply', 'Washing Machine', 'Solar Water', 'Water Tank', 'Parking', 'Garage', 'Drainage']"
88,"Beautiful : House For Sale In Kaji Pokhari, Pokhara","Sagarmatha Tole, Kaji Pokhari, Pokhara","NPR. 1,65,00,000 Onwards",3,2,N/A,1,BN8003,East,2019,2.1K,3 Aana,20 Feet,3 Aana,2 years ago,"['Drainage', 'Parking', 'Balcony', 'Fencing', 'Water Supply', 'Wifi', 'Water Tank']"
89,"Beautiful One And Half : House For Sale In Chauthe, Pokhara","B.P Marga, Chauthe, Pokhara","NPR. 1,70,00,000 Onwards",4,1,N/A,1,BN8001,East,N/A,1K,18/42 Haat,20 Feet,N/A Aana,2 years ago,"['Parking', 'Drainage', 'Balcony', 'Fencing', 'Water Supply', 'Garden', 'Water Tank', 'Electricity Backup']"
90,"Bungalow House On Sale At Hepali : House For Sale In Bansbari, Kathmandu","Hepali, Bansbari, Kathmandu","NPR. 4,75,00,000 Onwards",4,5,2,3,BN7998,East,N/A,1.6K,8 Aana,16 Feet / Blacktopped,N/A Aana,2 years ago,"['Parking', 'Garden']"
91,"30 ANA BUNGALOW AT DHAPASI : House For Sale In Dhapasi, Kathmandu","NA, Dhapasi, Kathmandu","NPR. 12,00,00,000 Onwards",5,6,N/A,5,BN7996,East,2066,1.2K,30 Aana,15 Feet / Soil Stabilized,N/A Aana,2 years ago,"['Drainage', 'Lawn', 'Garage', 'Jacuzzi', 'Parking', 'Water Supply', 'Fencing', 'Microwave', 'Modular Kitchen', 'Solar Water', 'Washing Machine', 'TV Cable', 'Water Tank', 'Water Well', 'Wifi']"
92,"Beautiful House : House For Sale In Chauthe, Pokhara","Darshan marga, Chauthe, Pokhara","NPR. 1,70,00,000 Onwards",4,1,2,1,BN7988,East,N/A,4.6K,8 Aana,26 Feet / Blacktopped,5 Aana,2 years ago,"['Drainage', 'Parking', 'Garden', 'Water Supply', 'Fencing', 'Water Tank', 'Internet', 'Wifi', 'Balcony']"
93,"MAHARAJGANJ 3 BHK BUNGALOW ON RENT : House For Sale In Maharajgunj, Kathmandu","NA, Maharajgunj, Kathmandu","NPR. 2,25,000 Per Month",3,5,2,3,BN7977,East,2068,1.4K,1 Ropani,20 Feet / Blacktopped,N/A Aana,2 years ago,"['Drainage', 'Lawn', 'Jacuzzi', 'Garage', 'Parking', 'Water Supply', 'Fencing', 'Balcony', 'Air Condition', 'Garden', 'Microwave', 'Modular Kitchen', 'Solar Water', 'Wifi', 'Washing Machine', 'Water Well', 'Water Tank', 'TV Cable']"
94,"House For Sale In Dhapasi, Kathmandu","Dhapasi Height, Dhapasi, Kathmandu","NPR. 3,75,00,000 Onwards",4,3,N/A,2,BN7966,East,N/A,1.9K,7 Aana,15 Feet / Gravelled,N/A Sq. Feet,2 years ago,"['Water Supply', 'Air Condition', 'Parking', 'Garage', 'Garden', 'Balcony', 'Fencing', 'Microwave', 'Modular Kitchen', 'Wifi', 'Solar Water', 'Water Tank', 'Water Well', 'Internet', 'Maintenance', 'Electricity Backup', 'Store Room', 'Security Staff']"
95,"BUDHANILKANTHA 8 ANA BUNGALOW BOOKING OPEN : House For Sale In Budhanilkantha, Kathmandu","NA, Budhanilkantha, Kathmandu","NPR. 4,50,00,000 Onwards",5,7,3,3,BN7962,South East,2077,1K,8 Aana,20 Feet / Gravelled,N/A Aana,2 years ago,"['Drainage', 'Balcony', 'Water Supply', 'Parking', 'Garage', 'Solar Water', 'Modular Kitchen', 'Microwave', 'Intercom', 'Water Tank', 'Water Well']"
96,"BANSBARI OPPOSITE NEURO HOSPITAL HOUSE : House For Sale In Bansbari, Kathmandu","NA, Bansbari, Kathmandu","NPR. 3,60,00,000 Onwards",6,6,3,2,BN7960,South East,2076,1.8K,6 Aana,10 Feet / Blacktopped,N/A Aana,2 years ago,"['Parking', 'Water Supply', 'Modular Kitchen', 'Solar Water']"
97,"2 New Houses For Sale Near HAMS Hospital : House For Sale In Sunderbasti, Kathmandu","Golfutar Bhangal Sundarbasti, Sunderbasti, Kathmandu","NPR. 2,65,00,000 Onwards",6,5,3,2,BN7958,East,2077,2.1K,4.5 Aana,12 Feet / Gravelled,2600 Sq. Feet,2 years ago,"['Drainage', 'Parking', 'Balcony', 'Fencing', 'Garden', 'Water Supply', 'Modular Kitchen', 'Solar Water']"
98,"House For Sale In Baneshwor, Kathmandu","Shantinagar, baneshwor, Baneshwor, Kathmandu","NPR. 4,75,00,000 Onwards",5,4,2.5,1,BN7952,West,2068,26.1K,8 Aana,10 Feet / Gravelled,2600 Aana,2 years ago,"['Garage', 'Balcony', 'Fencing', 'TV Cable', 'Washing Machine', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Jacuzzi']"
99,"SOLD OUT: Residential Building : House For Sale In Nakhipot, Lalitpur","Shantichow, Nakhipot, Lalitpur","NPR. 5,75,00,000",6,5,3,3,BN7950,West,2019,1.6K,0-8-3-3-1 Aana,20 Feet / Blacktopped,N/A Aana,2 years ago,"['Lawn', 'Air Condition', 'Balcony', 'Deck', 'Fencing', 'Garden', 'Microwave', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Internet', 'Parking']"
100,"BANSBARI FLAT HOUSE : House For Sale In Bansbari, Kathmandu","NA, Bansbari, Kathmandu","NPR. 4,50,00,000 Onwards",6,5,3,2,BN7945,North West,2068,763,8 Aana,16 Feet / Gravelled,2800 Sq. Feet,2 years ago,"['Drainage', 'Parking', 'Water Supply', 'Modular Kitchen', 'Solar Water', 'Water Tank']"
101,"GOLFUTAR SWEET BUNGALOW : House For Sale In Golfutar, Kathmandu","NA, Golfutar, Kathmandu","NPR. 10,00,00,000",6,6,3,4,BN7943,East,2069,860,19 Aana,13 Feet / Blacktopped,4 Aana,2 years ago,"['Drainage', 'Garage', 'Parking', 'Fencing', 'Water Supply', 'Balcony', 'Washing Machine', 'Modular Kitchen', 'Solar Water', 'Water Tank']"
102,"SWEET BUNGALOW AT HEPALI : House For Sale In Golfutar, Kathmandu","NA, Golfutar, Kathmandu","NPR. 4,30,00,000 Onwards",4,4,3,1,BN7942,South East,2072,1.7K,5.5 Aana,20 Feet / Blacktopped,N/A Aana,2 years ago,"['Drainage', 'Water Supply', 'Modular Kitchen', 'Microwave', 'Water Tank', 'Water Well']"
103,"21 Ana Villa At Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","na, Budhanilkantha, Kathmandu","NPR. 10,00,00,000 Onwards",5,7,3,4,BN7941,South,2067,2.1K,21 Aana,15 Feet / Blacktopped,3000 Sq. Feet,2 years ago,"['Drainage', 'Jacuzzi', 'Garage', 'Parking', 'Water Supply', 'Modular Kitchen', 'Microwave', 'Balcony', 'Lawn', 'Garden', 'Washing Machine', 'Solar Water', 'Water Tank']"
104,"SAMAKHUSI NEW 7 ANA HOUSE : House For Sale In Samakhusi, Kathmandu","NA, Samakhusi, Kathmandu","NPR. 5,50,00,000 Onwards",7,7,3,3,BN7940,North,2077,1.1K,7 Aana,20 Feet / Blacktopped,N/A Aana,2 years ago,"['Garage', 'Parking', 'Water Supply']"
105,"SAMAKHUSI NEW HOUSE : House For Sale In Samakhusi, Kathmandu","NA, Samakhusi, Kathmandu","NPR. 3,20,00,000 Onwards",6,6,3,1,BN7934,East,2077,5.6K,4 Aana,15 Feet / Blacktopped,N/A Aana,2 years ago,"['Drainage', 'Garage', 'Water Supply']"
106,"CHAPPALKARKHANA DREAM HOME : House For Sale In Chappal Karkhana, Kathmandu","NA, Chappal Karkhana, Kathmandu","NPR. 3,20,00,000 Onwards",4,5,3,1,BN7933,South West,2077,3K,3 Aana,13 Feet / Blacktopped,N/A Aana,2 years ago,"['Drainage', 'Garage', 'Modular Kitchen', 'Water Supply', 'Water Tank', 'Water Well']"
107,"House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu","NPR. 5,10,00,000 Onwards",0,0,N/A,4,BN7928,South West,N/A,758,13 Aana,15 Feet / Blacktopped,3000 Sq. Feet,2 years ago,"['Drainage', 'Balcony', 'Garage', 'Water Supply', 'Garden', 'Modular Kitchen', 'Washing Machine']"
108,"House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu","NPR. 6,00,00,000 Onwards",5,6,N/A,0,BN7925,South East,2070,680,11 Aana,13 Feet / Gravelled,3000 Sq. Feet,2 years ago,"['Lawn', 'Drainage', 'Balcony', 'Air Condition', 'Water Supply', 'Garden', 'Garage', 'Modular Kitchen', 'Washing Machine']"
109,"House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu","NPR. 6,75,00,000 Onwards",4,4,N/A,0,BN7924,South East,N/A,1.2K,12 Aana,20 Feet / Blacktopped,3000 Sq. Feet,2 years ago,"['Lawn', 'Drainage', 'Garage', 'Balcony', 'Jacuzzi', 'Air Condition', 'Water Supply', 'Garden', 'Modular Kitchen', 'Microwave', 'Washing Machine', 'Water Tank', 'Water Well', 'Store Room']"
110,"House On Sale At Tahachal : House For Sale In Tahachal, Kathmandu","Tahachal, Tahachal, Kathmandu","NPR. 4,10,00,000 Onwards",0,0,N/A,0,BN7919,South,N/A,1.1K,6.1 Aana,22 Feet / Blacktopped,N/A Aana,2 years ago,[]
111,"3 Storied Bungalow House On Sale At Chappal Karkhana : House For Sale In Maharajgunj, Kathmandu","Chappal Karkhana, Maharajgunj, Kathmandu","NPR. 3,20,00,000 Onwards",0,0,3,0,BN7916,South,N/A,1.3K,3.1 Aana,12 Feet,N/A Aana,2 years ago,['Parking']
112,"House For Sale In Imadol, Lalitpur","Imadol, Imadol, Lalitpur","NPR. 1,85,00,000",5,4,3,1,BN7905,West,2076,873,3 Aana,10 Feet / Gravelled,1800 Sq. Feet,2 years ago,"['Drainage', 'Parking', 'Fencing', 'Water Supply', 'Garage', 'Water Well', 'Water Tank']"
113,"House For Sell In Chundevi Maharajgunj : House For Sale In Maharajgunj, Kathmandu","97,Madhur marg, Maharajgunj, Kathmandu","NPR. 94,44,444 Per Aana",7,4,3,8,BN7904,East,2000,973,0-18-0 Aana,12 Feet / Blacktopped,N/A Aana,2 years ago,"['Lawn', 'Drainage', 'Garden', 'Water Supply', 'Solar Water', 'TV Cable', 'Parking', 'Water Tank', 'Water Well', 'Store Room']"
114,"House For Sale In Kapan : House For Sale In Budhanilkantha, Kathmandu","Bhandari garment area, Kapan, Budhanilkantha, Kathmandu","NPR. 2,50,00,000 Onwards",7,5,2,0,BN7903,North West,N/A,819,0-4-2-0 Aana,12 Feet,213.6 Sq. Meter,2 years ago,"['Drainage', 'Parking', 'Fencing', 'Water Supply', 'Water Tank', 'Electricity Backup', 'Internet', 'Store Room', 'Garden']"
115,"2.5 Storied House On Sale At Pasikot : House For Sale In Budhanilkantha, Kathmandu","Pasikot, Budhanilkantha, Kathmandu","NPR. 3,20,00,000",4,5,N/A,3,BN7892,South,N/A,1.2K,6 Aana,13 Feet / Gravelled,N/A Aana,2 years ago,"['Lawn', 'Parking']"
116,"House For Sale In Rupandehi Sainamaina(Murgiya) : House For Sale In Bhairahawa, Rupandehi","Sainamaina-Murgiya, Bhairahawa, Rupandehi","NPR. 70,00,000 Onwards",2,1,1,0,BN7888,West,N/A,1.5K,31.6 x 29 Sq. Feet,20 Feet,7.75 Dhur,2 years ago,[]
117,"Attractive : House For Sale In Baluwatar, Kathmandu","Baluwataar, Baluwatar, Kathmandu","NPR. 2,30,00,000 Onwards",4,2,3,1,BN7887,East,2017,2.9K,"2,1 Aana",15 Feet,2.1 Aana,2 years ago,"['Drainage', 'Water Supply', 'Fencing', 'Wifi', 'Solar Water', 'Water Tank', 'Water Well', 'Modular Kitchen', 'Parking', 'Internet']"
118,"Attractive : House For Sale In Maitidevi, Kathmandu","maitidevi, Maitidevi, Kathmandu","NPR. 5,50,00,000 Onwards",4,2,N/A,1,BN7886,East,2017,1.9K,6 Aana,13 Feet,N/A Aana,2 years ago,"['Drainage', 'Parking', 'Garden', 'Water Supply', 'Fencing', 'Balcony', 'Modular Kitchen', 'Wifi', 'Solar Water', 'Water Tank', 'Internet', 'TV Cable']"
119,"Attractive Bungalow : House For Sale In Chhauni, Kathmandu","Ganesh mandir, Chhauni, Kathmandu","NPR. 2,70,00,000 Onwards",6,2,N/A,1,BN7885,East,2017,1.7K,3 Aana,13 Feet,3 Aana,2 years ago,"['Internet', 'Water Tank', 'Parking', 'Drainage', 'Balcony', 'Fencing', 'Water Supply']"
120,"SOLD OUT: Beautiful House : House For Sale In Thasikhel, Lalitpur","Savyatanagar, Thasikhel, Lalitpur","NPR. 3,50,00,000 Total price",0,0,2,0,BN7879,South,N/A,13.7K,0-6-2-0 Aana,13 Feet / Blacktopped,950 Aana,2 years ago,"['Lawn', 'Air Condition', 'Balcony', 'Microwave', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Electricity Backup', 'Parking', 'Store Room']"
121,"House On Saler : House For Sale In Bhimsengola, Baneshwor, Kathmandu","Bhimsengola, Bhimsengola, Baneshwor, Kathmandu","NPR. 15,00,00,000 onward",8,5,2,10,BN7859,East,2000,1.1K,1-6-0-0 Sq. Feet,14 Feet / Blacktopped,1-0-0-0 Aana,2 years ago,"['Lawn', 'Garage', 'Garden', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Internet', 'Maintenance', 'Parking', 'Store Room']"
122,"Sold Out : House At Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu","NPR. 4,50,00,000",5,6,3,3,BN7851,East,2077,1K,0-6-0-0 Aana,26 Feet / Blacktopped,2800 Aana,2 years ago,"['Lawn', 'Garden', 'Modular Kitchen', 'Wifi', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Internet', 'Parking', 'Store Room']"
123,"Beautiful House On Sale In Bhaisepati ( 240 Lakh - Negotiable ) : House For Sale In Bhaisepati, Lalitpur","Bhaisepati, Bhaisepati, Lalitpur","NPR. 2,40,00,000 Onwards",4,4,N/A,1,BN7847,South East,N/A,3.3K,0-3-3-3 Aana,15 Feet / Blacktopped,0-3-0-0 Aana,2 years ago,"['Lawn', 'Water Well', 'Solar Water', 'Balcony', 'Deck', 'Parking']"
124,"House For Sale In Balkumari : House For Sale In Balkumari, Lalitpur","Balkumari, Balkumari, Lalitpur","NPR. 4,70,00,000 Onwards",4,4,2,4,BN7843,South,N/A,1.4K,0-10-1-0 Aana,20 Feet,N/A Aana,2 years ago,"['Lawn', 'Drainage', 'Parking', 'Air Condition', 'Balcony', 'Water Supply', 'Garden', 'CCTV', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Solar Water', 'Water Tank', 'Electricity Backup', 'Internet', 'Store Room', 'Kids Playground']"
125,"SOLD OUT: 3 BHK Apartment Sale : House For Sale In Tokha, Kathmandu","Grandy Tower, Tokha, Kathmandu","NPR. 1,75,00,000 Total price",3,3,6,1,BN7824,North East,N/A,1.2K,1380 Sq. Feet,0 Feet,N/A Sq. Feet,2 years ago,"['Balcony', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Parking']"
126,"House For Sale On 7 Anna At Rose Village Balkot ,Bhaktapur. : House For Sale In Balkot, Bhaktapur","Balkot, Balkot, Bhaktapur","NPR. 7,00,00,000 onward",5,9,2,4,BN7815,East,N/A,1.4K,0-7-0-0 Aana,14 Feet,3500 Sq. Feet,2 years ago,"['Lawn', 'Garage', 'Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Electricity Backup', 'Internet', 'Maintenance', 'Parking', 'Store Room']"
127,"House For Sale In Kalanki, Kathmandu","LRI Marga Kalanki, Kalanki, Kathmandu","NPR. 3,80,00,000",9,5,4,0,BN7811,South East,2071,1.2K,3.5 Aana,26 Feet / Blacktopped,2700 Sq. Feet,2 years ago,[]
128,"SOLD OUT : House For Sale In Imadol, Lalitpur","Sital Height, Imadol, Lalitpur","NPR. 1,85,00,000 Total price",5,4,2.5,1,BN7810,North East,2077,15.9K,0-3-0-0 Aana,12 Feet / Gravelled,1800 Aana,2 years ago,[]
129,"SOLD OUT : House For Sale In Kadaghari, Kathmandu","Nearby Suncity Apartment, Kadaghari, Kathmandu","NPR. 1,90,00,000 Total price",6,3,3.5,1,BN7809,South,2077,29.5K,0-3-0-1 Aana,13 Feet / Gravelled,N/A Aana,2 years ago,"['Balcony', 'Fencing', 'Drainage', 'Water Well', 'Parking', 'Store Room']"
130,"Swayambhu, Nagarjun Na.Pa. -2 : House For Sale In Swayambhu, Kathmandu","Nagarjun Na. Pa. - 2, Swayambhu, Swayambhu, Kathmandu","NPR. 3,50,00,000",9,4,3,10,BN7807,East,N/A,1.8K,7 Aana,0 Feet,N/A Aana,2 years ago,"['Garage', 'Parking', 'Balcony', 'Fencing', 'Water Supply', 'Water Well', 'Solar Water', 'Water Tank', 'Store Room']"
131,"House In Sale At Koteshwor : House For Sale In Koteshwor, Kathmandu","Narefat, Koteshwor, Kathmandu","NPR. 3,30,00,000 Onwards",0,3,3,1,BN7780,East,2015,1.5K,0-2-2-3 Aana,10 Feet / Blacktopped,0-2-2-3 Aana,2 years ago,"['Drainage', 'Parking', 'Water Supply']"
132,"SOLD OUT: House On Sale At Tusal : House For Sale In Chabahil, Kathmandu","Inside laurae tole... Opposite of Hyatt Hotel..., Chabahil, Kathmandu","NPR. 5,75,00,000",0,0,4,0,BN7778,East,N/A,696,9 Aana,0 Feet,N/A Aana,2 years ago,['Parking']
133,"Beautiful Home In Amazing Location : House For Sale In Sitapaila, Kathmandu","Thapa Chok, Sitapaila, Kathmandu","NPR. 3,00,00,000 Onwards",6,4,2,1,BN7773,North West,N/A,1.1K,4 Aana,11 Feet,2.5 Aana,2 years ago,"['Balcony', 'Modular Kitchen', 'Parking', 'Fencing']"
134,"House For Sale In Hattigauda, Kathmandu","new colony, ganesh chowk, Hattigauda, Kathmandu","NPR. 2,70,00,000 Onwards",3,4,2,1,BN7759,East,N/A,3.7K,3.5 Aana,14 Feet,3.5 Aana,2 years ago,"['Parking', 'Balcony', 'Water Supply', 'Store Room']"
135,"House For Sale In Chabahil, Kathmandu","Baudja commercial house sale, Chabahil, Kathmandu","NPR. 13,00,00,000 N/A",20,0,4,0,BN7756,North,2059,1K,0-14-0-0 Aana,30 Feet / Blacktopped,N/A Sq. Feet,2 years ago,"['Parking', 'CCTV', 'Wifi']"
136,"House For Sale In Pepsicola, Kathmandu","Suncity Apartment, Pepsicola, Kathmandu","NPR. 2,15,00,000 Onward",6,6,2.5,1,BN7751,East,N/A,1.7K,0-3-1-0 Aana,13 Feet / Blacktopped,N/A Aana,2 years ago,"['Garage', 'Modular Kitchen', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Internet', 'Parking']"
137,"House And Land : House For Sale In Suryabinayak, Bhaktapur","Sundarbasti, Suryabinayak, Bhaktapur","NPR. 2,00,00,000",0,0,N/A,0,BN7748,North,N/A,1.4K,6 Aana,20 Feet / Paved,2.3 Aana,2 years ago,[]
138,"House For Sale In Manbhawan Jawalakhel, Lalitpur : House For Sale In Jawalakhel, Lalitpur","ललितपुर महानगरपालिका वडा नम्बर ५, कैलाश बस्ती, मानभवन,, Jawalakhel, Lalitpur","NPR. 3,98,00,000",6,5,3,1,BN7747,South East,2017,2.9K,0-3-0-2 Aana,14 Feet / Blacktopped,1855.58 Sq. Feet,2 years ago,"['Parking', 'Drainage', 'Balcony', 'Fencing', 'Water Supply', 'Wifi', 'Solar Water', 'Water Well', 'Water Tank', 'Internet']"
139,"SOLD OUT: New Built : House For Sale In Kadaghari, Kathmandu","Suncity Apartment, Kadaghari, Kathmandu","NPR. 2,10,00,000",6,4,2.5,2,BN7746,West,2077,11.8K,0-3-1-0 Aana,13 Feet / Blacktopped,2000 Aana,2 years ago,"['Drainage', 'Water Supply', 'Water Well', 'Parking']"
140,"House In Sitapaila For Sale : House For Sale In Sitapaila, Kathmandu","Madole, Sitapaila, Kathmandu","NPR. 2,90,00,000 Onwards",6,4,3,4,BN7743,East,N/A,1.2K,0-6-0-0 Aana,10 Feet,2200 Sq. Feet,2 years ago,"['Parking', 'Water Supply', 'Garden', 'Modular Kitchen', 'TV Cable', 'Water Well', 'Water Tank', 'Internet']"
141,"House For Sale In Harisiddhi, Lalitpur","Harissidi, Harisiddhi, Lalitpur","NPR. 2,00,00,000",5,3,2,1,BN7742,East,2076,1.6K,3.5 Aana,0 Feet / Soil Stabilized,N/A Sq. Feet,2 years ago,"['Solar Water', 'Water Well', 'Water Tank', 'Balcony', 'Parking', 'Modular Kitchen', 'TV Cable', 'Water Supply', 'Wifi']"
142,"SOLD OUT: 3.5 Storey House On Sale In Lubhu, Lalitpur : House For Sale In Lubhu, Lalitpur","Dadathok, Lubhu, Lalitpur, Lubhu, Lalitpur","NPR. 1,70,00,000",5,5,4,0,BN7741,East,2013,2K,0-3-2-1 Aana,13 Feet / Gravelled,N/A Aana,2 years ago,"['Balcony', 'Water Supply', 'Solar Water', 'Water Well']"
143,"SOLD OUT : House For Sale In Kapan, Kathmandu","Kapan, Paiyatar, Kathmandu, Kapan, Kathmandu","NPR. 2,65,00,000",11,4,3,2,BN7734,East,2077,23.9K,0-4-1-0 Aana,13 Feet / Blacktopped,2600 Aana,2 years ago,"['Garden', 'Modular Kitchen', 'TV Cable', 'Water Supply', 'Solar Water', 'Water Tank', 'Parking']"
144,"LAND FOR SALE IN BALUWATAR, KATHMANDU : House For Sale In Baluwatar, Kathmandu","Baluwatar, Baluwatar, Kathmandu","NPR. 79,00,000 Per Aana",2,4,N/A,4,BN7728,East,2010,1.5K,0-15-2-0 Aana,14 Feet / Blacktopped,3000 Aana,2 years ago,"['Lawn', 'Garage', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Parking']"
