,title,address,price,bedroom,bathroom,floor,parking,property_id,property_face,build_year,views,area_covered,road_access,build_up_area,posted,amenities
309,"Modular House : House For Sale In Pepsicola, Kathmandu","Manahara, Pepsicola, Kathmandu, Pepsicola, Kathmandu","NPR. 2,30,00,000 Total price",5,5,3,2,BN10891,North East,2074,2.5K,0-3-2-0 Aana,11 Feet / Gravelled,2800 Sq. Feet,1 year ago,"['Garage', 'Balcony', 'Deck', 'Garden', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Tank', 'Parking']"
310,"Residential Cum Commercial : House For Sale In Koteshwor, Kathmandu","Mahadevsthan, Koteshwor, Kathmandu, Koteshwor, Kathmandu","NPR. 2,95,00,000",5,3,3,2,BN10882,North,2066,8.7K,0-3-1-2 Aana,26 Feet / Blacktopped,1842.62 Aana,1 year ago,"['Balcony', 'Drainage', 'Water Tank', 'Water Well', 'Parking']"
311,"Residential House For Sale : House For Sale In Jorpati, Kathmandu","Jagadol, Jorpati, Kathmandu, Nepal, Jorpati, Kathmandu","NPR. 1,68,00,000 Total price",4,2,1.5,1,BN10880,North West,2074,5.9K,0-5-0-0 Aana,13 Feet / Soil Stabilized,1350 Aana,1 year ago,"['Lawn', 'Garage', 'Balcony', 'Deck', 'Fencing', 'Garden', 'TV Cable', 'Washing Machine', 'Wifi', 'Water Supply', 'Water Tank', 'Water Well', 'Internet', 'Parking']"
312,"HOUSE IN BUDHANILKATHHA : House For Sale In Rudreshwor Chowk, Budhanilkantha, Kathmandu","Ganapati Basti, Rudreshwor Chowk, Budhanilkantha, Kathmandu","NPR. 3,25,00,000 Onwards",5,4,3,2,BN10879,West,N/A,3.8K,0-4-2-0 Aana,14 Feet,2500 Aana,1 year ago,"['Lawn', 'Balcony', 'Deck', 'Fencing', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'CCTV', 'Intercom', 'Internet', 'Parking', 'Store Room']"
313,"Brand New House For Sale In Lalitpur Harisiddhi (Above Cancer Hospital ). Home Loan Facility. : House For Sale In Harisiddhi, Lalitpur","Hattiban, Harisiddhi, Lalitpur","NPR. 2,20,00,000",5,3,3,5,BN10878,South,2078,2K,0-3-2-0 Aana,13 Feet / Gravelled,1197.87 Sq. Feet,1 year ago,"['Lawn', 'Drainage', 'Parking', 'Balcony', 'Fencing', 'Water Supply', 'Garden', 'Modular Kitchen', 'Solar Water', 'Water Well', 'Water Tank']"
314,"Main Area: Near Singhadurbar, Anamnagar House 11.5 Anna For Sale : House For Sale In Anamnagar, Kathmandu","Anamnagar, Kathmandu, Anamnagar, Kathmandu","NPR. 9,55,00,000",0,3,3,4,BN10875,West,2055,1.1K,11.5 Aana,13 Feet,5 Aana,1 year ago,"['Water Supply', 'Fencing', 'Parking', 'Air Condition', 'Garage', 'Drainage', 'Garden', 'Wifi', 'Internet']"
315,"House For Sale In Thankot, Kathmandu","Thankot, Thankot, Kathmandu","NPR. 55,00,000 Per Aana",0,0,N/A,0,BN10869,East,N/A,1K,0-4-0 Aana,0 Feet / Gravelled,0-3-0 Sq. Feet,1 year ago,"['Garage', 'Air Condition', 'Parking', 'Water Supply', 'Garden']"
316,"Bashundhara, Kathmandu : House For Sale In Basundhara, Kathmandu","Bashundhara, Kathmandu, Basundhara, Kathmandu","NPR. 3,50,00,000",2,1,2,1,BN10868,East,2014,1.2K,0-5-5-0 Aana,12 Feet,N/A Aana,1 year ago,"['Drainage', 'Water Supply', 'Wifi', 'Garden', 'Parking', 'Balcony', 'Deck', 'Water Tank', 'Maintenance', 'Internet', 'TV Cable']"
317,"Residential Bungalow For Sale : House For Sale In Budhanilkantha, Kathmandu","Deuba Chowk, Budhanilkantha, Kathmandu, Budhanilkantha, Kathmandu","NPR. 12,50,00,000 Total price",5,6,3,5,BN10864,North,2078,2.1K,1-7-0-0 Ropani,14 Feet / Concrete,3200 Sq. Feet,1 year ago,"['Lawn', 'Garage', 'Fencing', 'Modular Kitchen', 'Drainage', 'Water Supply', 'Solar Water', 'Internet', 'Parking']"
318,"Attractive House : House For Sale In Budhanilkantha, Kathmandu","Deuba Chowk, Budhanilkantha, Kathmandu, Budhanilkantha, Kathmandu","NPR. 7,00,00,000 Total price",5,5,3,4,BN10863,North,2078,3K,0-10-0-0 Aana,14 Feet / Concrete,2800 Sq. Feet,1 year ago,"['Lawn', 'Garage', 'Balcony', 'Deck', 'Fencing', 'Garden', 'Modular Kitchen', 'Water Supply', 'Water Tank', 'Water Well', 'Parking']"
319,"Ek Kathha Jamin Ra Aakrshak Ghar Huprachaur Sheetalmahal Chowk Mai : House For Sale In Hetauda, Makwanpur","Sheetal Mahal Chowk, Hetauda, Makwanpur","NPR. 6,00,00,000 Onwards",12,4,3,2,BN10862,East,N/A,1.4K,1 Kattha,26 Feet / Blacktopped,11 Aana,1 year ago,"['Garage', 'Parking', 'Water Supply']"
320,"House For Sale In Kapan, Kathmandu","Jyotinagar Kapan, Kapan, Kathmandu","NPR. 2,80,00,000 Onwards",6,3,3,2,BN10860,North,2070,706,0-4-0-1 Aana,13 Feet / Blacktopped,2500 Sq. Feet,1 year ago,"['Drainage', 'Garage', 'Parking']"
321,"Under Construction Bungalow : House For Sale In Budhanilkantha, Kathmandu","Deuba Chowk, Budhanilkantha, Kathmandu, Budhanilkantha, Kathmandu","NPR. 5,70,00,000 Total price",4,4,3,2,BN10847,South West,N/A,1.6K,0-7-0-0 Aana,13 Feet / Gravelled,N/A Sq. Feet,1 year ago,[]
322,"SOLD OUT: Single Family Bungalow : House For Sale In Minbhawan, Kathmandu","Aloknagar, Minbhawan, Kathmandu, Nepal, Minbhawan, Kathmandu","NPR. 3,90,00,000 Total price",4,4,3,1,BN10843,South West,2068,20.8K,0-5-0-0 Aana,13 Feet / Blacktopped,2300 Aana,1 year ago,[]
323,"House For Sale In Bohoratar, Kathmandu","Balaju, Bohoratar, Kathmandu","NPR. 4,85,00,000 Onwards",4,4,2,6,BN10839,West,2076,1.3K,10 Aana,13 Feet / Blacktopped,2700 Sq. Feet,1 year ago,"['Lawn', 'Drainage', 'Garage', 'Parking', 'Balcony', 'Deck', 'Water Supply', 'Garden', 'CCTV', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Solar Water', 'Water Well', 'Water Tank', 'Internet', 'Security Staff']"
324,"House For Sale In Sitapaila, Kathmandu","Sitapaila Ramkot, Sitapaila, Kathmandu","NPR. 1,85,00,000",3,3,2,1,BN10835,South,2077,1.8K,3-3-3 Aana,10 Feet / Paved,1500 Aana,1 year ago,"['TV Cable', 'Wifi', 'Water Supply', 'Water Tank', 'Internet', 'Parking']"
325,"House Sale At Taukhel, Godawari : House For Sale In Godawari, Lalitpur","Taukhel, Godawari, Lalitpur","NPR. 2,10,00,000 Onwards",6,3,2,2,BN10834,South East,N/A,2.1K,0-4-2-0 Aana,18 Feet,N/A Aana,1 year ago,"['Drainage', 'Parking', 'Water Supply', 'TV Cable', 'Electricity Backup', 'Water Tank', 'Solar Water']"
326,"Affordable House On Sale In Jharuwarashi : House For Sale In Jharuwarashi, Lalitpur","Jharuwarashi chapagaon, Jharuwarashi, Lalitpur","NPR. 1,30,00,000 Onwards",3,2,3,0,BN10833,East,2068,840,0-4-3-1 Aana,12 Feet / Blacktopped,0-1-2-0 Aana,1 year ago,"['Lawn', 'Balcony', 'Water Supply', 'Parking', 'Water Tank', 'Wifi']"
327,"Under Construction Residential House : House For Sale In Imadol, Lalitpur","Ochu Height, Imadol, Imadol, Lalitpur","NPR. 2,05,00,000 Onwards",4,3,3,1,BN10832,North East,2078,1.5K,0-2-2-0 Aana,13 Feet / Gravelled,N/A Sq. Feet,1 year ago,[]
328,"Attractive House : House For Sale In Imadol, Lalitpur","Buddha Colony, Buddha Party Palace, Imadol, Imadol, Lalitpur","NPR. 2,60,00,000 Total price",4,4,3,1,BN10831,East,2078,5.4K,0-3-2-0 Aana,13 Feet / Gravelled,N/A Sq. Feet,1 year ago,[]
329,"Residential House : House For Sale In Imadol, Lalitpur","Buddha Colony, Buddha Party Palace, Imadol, Imadol, Lalitpur","NPR. 2,05,00,000 Total price",4,4,3,1,BN10830,North East,2078,1.2K,0-3-0-0 Aana,13 Feet / Gravelled,N/A Sq. Feet,1 year ago,[]
330,"House For Sale In Balambu, Kathmandu","Balambu marga, Balambu, Kathmandu",NPR. 170 Onwards,6,3,3,1,BN10829,East,2077,891,0-3-0-0 Aana,16 Feet / Gravelled,1959 Sq. Feet,1 year ago,"['Drainage', 'Garage', 'Parking', 'Balcony', 'Fencing', 'Water Supply', 'TV Cable', 'Wifi', 'Water Well', 'Water Tank', 'Internet']"
331,"House For Sale In Gokarneshwor, Kathmandu","Gokarna, Gokarneshwor, Kathmandu","NPR. 2,60,00,000 Onwards",11,3,3,2,BN10826,South East,2076,1K,0-5-0-0 Aana,12 Feet / Gravelled,N/A Aana,1 year ago,"['Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Water Supply', 'Solar Water', 'Water Tank', 'Internet', 'Parking', 'Store Room']"
332,"House For Sale In Koteshwor, Kathmandu","Sahayoginagar, Koteshwor, Kathmandu","NPR. 2,95,00,000 Onwards",0,0,N/A,0,BN10824,East,N/A,1.3K,0-3-1-2 Aana,26 Feet / Blacktopped,N/A Aana,1 year ago,"['Balcony', 'Wifi', 'Drainage', 'Water Tank', 'Store Room']"
333,"Cozy Family House At Banasthali Height : House For Sale In Balaju, Kathmandu","Boharatar, Balaju Heights, Balaju, Kathmandu","NPR. 2,60,00,000 Onwards",4,3,2,3,BN10819,East,N/A,1.8K,4.5 Aana,13 Feet,3.5 Aana,1 year ago,"['Drainage', 'Parking', 'Balcony', 'Water Supply', 'Garden', 'Store Room']"
334,"Residential House : House For Sale In Imadol, Lalitpur","Buddha Colony, Buddha Party Palace, Imadol, Imadol, Lalitpur","NPR. 2,25,00,000 TOTAL PRICE",4,4,3,1,BN10815,South,2078,1.8K,0-3-2-0 Aana,13 Feet / Gravelled,N/A Sq. Feet,1 year ago,[]
335,"Residential House At Budhanilkantha Housing : House For Sale In Budhanilkantha, Kathmandu","Rudreshwor Chowk, Budhanilkantha, Kathmandu, Budhanilkantha, Kathmandu","NPR. 4,50,00,000 TOTAL PRICE",4,4,3,1,BN10808,South,2078,2.3K,0-8-0-0 Aana,20 Feet / Concrete,N/A Sq. Feet,1 year ago,[]
336,"Residential Bungalow : House For Sale In Budhanilkantha, Kathmandu","Deuba Chowk, Budhanilkantha, Kathmandu, Budhanilkantha, Kathmandu","NPR. 7,50,00,000 Per Aana",5,5,3,3,BN10800,East,2075,1.8K,0-7-0-0 Aana,22 Feet / Blacktopped,N/A Aana,1 year ago,[]
337,"Bungalow : House For Sale In Budhanilkantha, Kathmandu","Bishnumati, Budhanilkantha, Kathmandu, Budhanilkantha, Kathmandu","NPR. 5,50,00,000 TOTAL PRICE",4,5,3,2,BN10799,North,N/A,5.2K,0-9-0-0 Aana,18 Feet / Concrete,2500 Aana,1 year ago,[]
338,"Residential Attractive Bungalow : House For Sale In Dahachowk, Khahare, Kathmandu","Dahachowk, Khahare, Naikap, Kathmandu, Dahachowk, khahare, Kathmandu","NPR. 2,70,00,000 Total Price",6,6,3,2,BN10793,North West,2078,2.5K,0-5-1-0 Aana,14 Feet / Gravelled,N/A Aana,1 year ago,[]
339,"House For Sale In Guheshwori, Kathmandu","Near kathmandu intl school, Guheshwori, Kathmandu","NPR. 1,55,00,000 Onwards",0,0,3,0,BN10790,East,N/A,1.1K,3 Aana,10 Feet / Blacktopped,N/A Aana,1 year ago,"['Microwave', 'Wifi', 'Water Tank', 'Water Well', 'Parking', 'Store Room']"
340,"Commercial House : House For Sale In Gangotri Marg, Pulchok, Narayanghat, Chitwan","Gangotri Marg, Pulchowk, Gangotri Marg, Pulchok, Narayanghat, Chitwan","NPR. 5,60,00,000 Total price",6,3,2,0,BN10783,North West,N/A,5.7K,11/75 Haat,6 Meter / Paved,1270.5 Haat,1 year ago,[]
341,"Brand New House For Sale In Lalitpur Nakhipot, Kantipur Colony. Banking Facility Available. : House For Sale In Nakhipot, Lalitpur","Nakhipot, Kantipur colony, Nakhipot, Lalitpur","NPR. 2,85,00,000",5,5,3,5,BN10780,South,N/A,3.3K,0-4-0-0 Aana,22 Feet / Blacktopped,1300 Aana,1 year ago,"['Lawn', 'Balcony', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Internet', 'Kids Playground', 'Parking']"
342,"House For Sale In Kadaghari, Kathmandu","Gothatar, kadaghari, kageshwori manohara, Kadaghari, Kathmandu","NPR. 1,30,00,000 Onwards",6,2,2,0,BN10777,West,2062,1.8K,0-2-5-0 Aana,8 Feet / Paved,0-2-4-0 Aana,1 year ago,"['Drainage', 'Parking', 'Balcony', 'Water Supply', 'TV Cable']"
343,"House For Sale In Ganga Tole, Biratnagar","Durga chowk Bargachi, Ganga Tole, Biratnagar","NPR. 1,05,00,000 Onwards",2,2,1,0,BN10775,East,N/A,939,11 Dhur,14 Feet / Gravelled,6 Dhur,1 year ago,"['Fencing', 'Water Supply', 'Garden', 'TV Cable', 'Washing Machine', 'Wifi', 'Water Tank', 'Electricity Backup', 'Internet', 'Store Room']"
344,"Residential Bungalow : House For Sale In Rudreshwor Chowk, Budhanilkantha, Kathmandu","Rudreshwor Chowk, Budhanilkantha, Kathmandu, Rudreshwor Chowk, Budhanilkantha, Kathmandu","NPR. 3,50,00,000 Total price",4,3,3,1,BN10774,North,2078,1.6K,0-4-0-0 Aana,14 Feet / Gravelled,N/A Sq. Feet,1 year ago,[]
345,"House For Sale In Balaju, Kathmandu","Balaju Hight, Boharatar, Balaju, Kathmandu","NPR. 4,85,00,000 Onwards",4,4,3,4,BN10759,East,2076,904,10 Aana,14 Feet / Blacktopped,4 Aana,1 year ago,"['Parking', 'Balcony', 'Fencing', 'Garden', 'Modular Kitchen', 'Solar Water', 'Water Tank', 'Water Well', 'Internet']"
346,"Baniyatar Ma Full Furnished House On Sell : House For Sale In Baniyatar, Kathmandu","Height, Baniyatar, Kathmandu","NPR. 2,50,00,000",7,5,3,1,BN10748,South,2020,863,5 Aana,11 Feet / Paved,N/A Aana,1 year ago,"['Drainage', 'Parking', 'Balcony', 'Water Supply', 'Garden', 'Modular Kitchen', 'TV Cable', 'Solar Water', 'Water Tank', 'Fencing']"
347,"Bhudanilkantha : House For Sale In Budhanilkantha, Kathmandu","Bhudanilkantha, Budhanilkantha, Kathmandu","NPR. 4,20,00,000 Onwards",0,3,N/A,3,BN10737,South East,N/A,994,8 0 0 Aana,20 Feet / Blacktopped,8 Aana,1 year ago,"['Lawn', 'Parking']"
348,"House For Sale In Birtamod Road, Itahari","Koshi Highway, Birtamod Road, Itahari","NPR. 1,45,00,000 Onwards",6,2,2,2,BN10735,East,2076,1.4K,15.25 Dhur,20 Feet / Blacktopped,11 Dhur,1 year ago,[]
349,"House For Sale In Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu","NPR. 5,50,00,000",4,4,2,1,BN10722,North East,N/A,717,0-8-2--0 Aana,13 Feet / Soil Stabilized,N/A Aana,1 year ago,"['Lawn', 'Parking', 'Balcony']"
350,"House For Sale In Dhapakhel, Lalitpur","Hattiban, Dhapakhel, Lalitpur","NPR. 1,80,00,000",0,0,2,1,BN10699,South East,2070,1.7K,3 Aana,12 Feet / Blacktopped,N/A Sq. Feet,1 year ago,"['Balcony', 'Parking', 'Water Tank', 'Wifi', 'Water Well', 'Fencing']"
351,"House For Sale In Thaiba, Lalitpur","Damaitar way, Thaiba, Lalitpur","NPR. 2,70,00,000",15,7,2,1,BN10696,West,2068,755,0-12-0-0 Aana,13 Feet / Gravelled,N/A Aana,1 year ago,"['Balcony', 'Garden', 'Water Supply', 'Water Tank', 'Water Well', 'Kids Playground', 'Parking', 'Store Room']"
352,"House For Sale In Syuchatar, Kathmandu","kalanki, Syuchatar, Kathmandu","NPR. 2,65,00,000 N/A",7,0,N/A,2,BN10695,North,2077,753,4.75 Aana,13 Feet / Blacktopped,N/A Sq. Feet,1 year ago,"['Drainage', 'Garage', 'Parking', 'Air Condition', 'Balcony', 'Deck', 'Water Supply', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Solar Water', 'Water Well', 'Water Tank', 'Internet']"
353,"House For Sale In Syuchatar, Kathmandu","kalanki, Syuchatar, Kathmandu","NPR. 2,65,00,000 N/A",7,0,N/A,2,BN10694,North,2077,1.2K,4.75 Aana,13 Feet / Blacktopped,N/A Aana,1 year ago,"['Garage', 'Air Condition', 'Balcony', 'Deck', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Internet', 'Parking']"
354,"House For Sale In Syuchatar, Kathmandu","Kalanki, Syuchatar, Kathmandu","NPR. 2,48,00,000 N/A",5,4,3,1,BN10693,South,N/A,813,3 Aana,13 Feet / Gravelled,N/A Sq. Feet,1 year ago,"['Drainage', 'Parking', 'Balcony', 'Water Supply', 'TV Cable', 'Wifi', 'Solar Water', 'Water Tank', 'Internet', 'Water Well']"
355,"5BHK Bungalow For Sale At Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha-2, Budhanilkantha, Kathmandu","NPR. 3,75,00,000",0,3,3,2,BN10690,South,2021,582,5.5 Aana,15 Feet / Paved,4600 Sq. Feet,1 year ago,"['Lawn', 'Garage', 'Parking', 'Balcony', 'Deck', 'Fencing', 'Garden', 'Modular Kitchen', 'Water Tank', 'Store Room']"
356,"Beautiful Residential Bungalow : House For Sale In Baluwatar, Kathmandu","Banasthali banlo house sale, Baluwatar, Kathmandu","NPR. 7,00,00,000 Total price",0,0,N/A,0,BN10687,South,N/A,2.1K,0-9-2-0 Aana,18 Feet / Gravelled,N/A Aana,1 year ago,"['Garden', 'Solar Water', 'CCTV']"
357,"House For Sale In Pepsicola, Kathmandu","Pepsicola townplanning, Pepsicola, Kathmandu","NPR. 8,60,00,000 Onwards",0,6,5,6,BN10682,South West,2077,1.8K,7.2 Aana,8 Meter / Paved,N/A Sq. Feet,1 year ago,"['Parking', 'Security Staff', 'Store Room', 'Water Tank', 'Solar Water', 'Water Supply', 'Drainage', 'Garage', 'Balcony']"
358,"House For Sale In Chandragiri, Kathmandu","Chandragiri-12, Balambu, Ktm., Chandragiri, Kathmandu",NPR. 170 Onwards,6,3,3,1,BN10675,East,2077,1.1K,0-3-0-0 Aana,16 Feet / Gravelled,1959 Sq. Feet,1 year ago,"['Drainage', 'Garage', 'Parking', 'Balcony', 'Fencing', 'Water Supply', 'Wifi', 'Water Well', 'Water Tank', 'Internet']"
359,"2 Bedroom Good House For Sale In Budhanilkantha Kathmandu : House For Sale In Budhanilkantha, Kathmandu","Chunikhel, 13 Budhanilkantha, Budhanilkantha, Kathmandu","NPR. 1,60,00,000 Onwards",2,1,N/A,1,BN10672,North,N/A,1.4K,0-3-1 Aana,13 Feet,750 Sq. Feet,1 year ago,"['Lawn', 'Garage', 'Parking', 'Balcony', 'Water Supply', 'Garden', 'Modular Kitchen', 'Water Tank']"
360,"House Sell In Goldhunga. : House For Sale In Goldhunga, Kathmandu","50M away from Trisuli High way, Goldhunga, Kathmandu","NPR. 1,78,00,000",9,3,3,1,BN10671,East,2077,1.3K,0-3-2-0 Aana,13 Feet / Blacktopped,0-3-1-0 Aana,1 year ago,"['Garage', 'Balcony', 'Fencing', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Internet', 'Parking']"
361,"House For Sale In Swayambhu, Kathmandu","Syano Bharyang, Swayambhu, Kathmandu","NPR. 5,00,00,000 Onwards",5,3,2,1,BN10667,South,2077,1.2K,6 Aana,13 Feet / Gravelled,2000 Sq. Feet,1 year ago,"['Drainage', 'Balcony', 'Air Condition', 'Water Supply', 'Parking', 'Modular Kitchen', 'Store Room']"
362,"Residential Cum Commercial House : House For Sale In Basantapur, Kathmandu","Thanabahal, Chikanmugal-23, Basantapur, Kathmandu, Nepal, Basantapur, Kathmandu","NPR. 2,25,00,000 Total price",3,4,6,1,BN10655,South East,2078,18.9K,0-1-0-0 Aana,10 Feet / Paved,2300 Aana,1 year ago,[]
363,"Residential Bungalow : House For Sale In Sirutar, Bhaktapur","Sirutar Futsal, Sirutar, Balkot, Bhaktapur, Sirutar, Bhaktapur","NPR. 2,60,00,000 Total price",3,3,2,2,BN10653,South West,2075,9.4K,0-5-0-0 Aana,13 Feet / Paved,2300 Sq. Feet,1 year ago,[]
364,"House For Sale At Panipokhari Heights, Panipokhari, Lazimpat, Katmandu : House For Sale In Panipokhari, Kathmandu","Panipokhari Heights, Panipokhari, Kathmandu","NPR. 7,00,00,000",4,0,N/A,0,BN10652,North,N/A,1.1K,4anna 3.77 dam Aana,0 Feet,N/A Sq. Feet,1 year ago,[]
365,"Lockdown Offer House For Sale At Low Priced Rate : House For Sale In Baniyatar, Kathmandu","Garigaun, Baniyatar, Kathmandu","NPR. 3,50,00,000 Onwards",0,0,3,1,BN10650,East,2006,964,4.5 Aana,20 Feet / Blacktopped,4.5 Aana,1 year ago,[]
366,"House For Sale In Boudha, Mahankal : House For Sale In Boudha, Kathmandu","27.722922886517, Boudha, Kathmandu","NPR. 4,50,00,000 Onwards",0,2,N/A,1,BN10649,East,N/A,1.3K,6.5 Aana,0 Feet,N/A Aana,1 year ago,"['Parking', 'Garden', 'Water Tank', 'Store Room', 'Water Supply']"
367,"House For Sale In Gongabu, Kathmandu","Gongabu, Gongabu, Kathmandu","NPR. 9,00,00,000",0,0,N/A,0,BN10641,East,N/A,957,1-4-3-0 Aana,12 Feet / Blacktopped,0-4-0 Aana,1 year ago,"['Solar Water', 'Wifi', 'Water Supply', 'Parking', 'Balcony', 'Garden', 'Fencing', 'Washing Machine', 'TV Cable', 'Water Well', 'Water Tank', 'Electricity Backup', 'Internet']"
368,"Private : House For Sale In Koteshwor, Kathmandu","Suryakot, krishna gali, Koteshwor, Kathmandu","NPR. 2,50,00,000 Onwards",0,4,4,0,BN10640,East,N/A,1.7K,4.2 Aana,13 Feet / Paved,4 Aana,1 year ago,"['Balcony', 'Water Supply', 'Drainage']"
369,"House For Sale In Bhairahawa, Rupandehi","56, Bhairahawa, Rupandehi","NPR. 50,00,000",0,0,N/A,0,BN10631,East,N/A,865,5 Dhur,0 Feet / Gravelled,N/A Sq. Feet,1 year ago,[]
370,"House For Sale In Budhanilkantha, Kathmandu","hapali height, Budhanilkantha, Kathmandu","NPR. 4,75,00,000 N/A",0,3,N/A,2,BN10629,East,N/A,637,5 Aana,0 Feet / Gravelled,N/A Sq. Feet,1 year ago,"['Water Supply', 'Internet', 'Wifi', 'Water Tank', 'Parking']"
371,"House : House For Sale In Satungal, Kathmandu","Satungal, Satungal, Kathmandu","NPR. 1,89,00,000",0,0,N/A,0,BN10622,West,N/A,1.9K,0-3-2-0 Aana,0 Feet,N/A Sq. Feet,1 year ago,[]
372,"House : House For Sale In Jorpati, Kathmandu","Jorpati, Jorpati, Kathmandu","NPR. 1,65,00,000",0,0,N/A,0,BN10621,East,N/A,2.5K,0-4-0-0 Aana,13 Feet,N/A Sq. Feet,1 year ago,[]
373,"House : House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi, Dhumbarahi, Kathmandu","NPR. 5,17,00,000",0,0,N/A,0,BN10620,East,N/A,1.5K,0-7-1-0 Aana,0 Feet,N/A Sq. Feet,1 year ago,[]
374,"House : House For Sale In Gothatar, Kathmandu","Gothatar, Gothatar, Kathmandu","NPR. 1,90,00,000",0,0,N/A,0,BN10618,East,N/A,2.1K,0-3-0-0 Aana,13 Feet,N/A Sq. Feet,1 year ago,[]
375,"House : House For Sale In Matatirtha, Kathmandu","Matatirtha, Matatirtha, Kathmandu","NPR. 1,35,00,000",0,0,N/A,0,BN10615,East,N/A,1.2K,0-3-0-0 Aana,22 Feet,N/A Sq. Feet,1 year ago,[]
376,"Residential : House For Sale In Kapan, Kathmandu","Gurung Tole, Payautar Road, Kapan, Budhanilkantha, Kathmandu, Kapan, Kathmandu","NPR. 2,95,00,000 Total price",7,3,3,2,BN10614,South,2078,7.1K,0-5-0-1 Aana,13 Feet / Gravelled,2600 Sq. Feet,1 year ago,"['Lawn', 'Garage', 'Balcony', 'Deck', 'Fencing', 'Modular Kitchen', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Parking', 'Store Room']"
377,"House : House For Sale In Makalbari, Kathmandu","Makalbari, Makalbari, Kathmandu","NPR. 95,00,000",0,0,N/A,0,BN10611,East,N/A,2.2K,0-3-0-0 Aana,12 Feet,N/A Sq. Feet,1 year ago,[]
378,"House For Sale In Nakhipot, Lalitpur","Nakhipot, Nakhipot, Lalitpur","NPR. 6,50,00,000 N/A",5,5,N/A,2,BN10605,East,N/A,2.4K,8 Aana,0 Feet / Gravelled,N/A Sq. Feet,1 year ago,"['Water Tank', 'Internet', 'Wifi', 'Parking', 'TV Cable', 'Garden']"
379,"House : House For Sale In Kalanki, Kathmandu","Kalanki, Kalanki, Kathmandu","NPR. 2,85,00,000",0,0,N/A,0,BN10600,East,N/A,969,0-4-2-0 Aana,16 Feet,N/A Sq. Feet,1 year ago,[]
380,"House : House For Sale In Kadaghari, Kathmandu","Kadaghari, Kadaghari, Kathmandu","NPR. 2,35,00,000",0,0,N/A,0,BN10599,East,N/A,1.7K,0-4-0-0 Aana,20 Feet,N/A Sq. Feet,1 year ago,[]
381,"House : House For Sale In Gothatar, Kathmandu","Gothatar, Gothatar, Kathmandu","NPR. 1,80,00,000",0,0,N/A,0,BN10597,West,N/A,1.5K,0-3-0-0 Aana,14 Feet,N/A Sq. Feet,1 year ago,[]
382,"House : House For Sale In Makalbari, Kathmandu","Makalbari, Makalbari, Kathmandu","NPR. 1,55,00,000",0,0,N/A,0,BN10595,East,N/A,802,0-3-0-0 Aana,10 Feet,N/A Sq. Feet,1 year ago,[]
383,"Residential House : House For Sale In Budhanilkantha, Kathmandu","New Colony, Ganesh Chowk, Budhanilkantha, Kathmandu, Budhanilkantha, Kathmandu","NPR. 3,75,00,000 Total price",6,5,3,2,BN10589,North,2078,2.6K,0-4-0-0 Aana,13 Feet / Gravelled,2400 Sq. Feet,1 year ago,[]
384,"Newly Built 2.5 Storey House : House For Sale In Budhanilkantha, Kathmandu","New Colony, Ganesh Chowk, Budhanilkantha, Kathmandu, Budhanilkantha, Kathmandu","NPR. 3,35,00,000 Total price",6,5,3,2,BN10588,North,2078,3.1K,0-4-0-0 Aana,13 Feet / Gravelled,2300 Sq. Feet,1 year ago,[]
