Title,Address,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Views,Area,Road,Build Area,Posted,Amenities
"Bungalow : House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Kathmandu, Budhanilkantha, Kathmandu","NPR. 11,00,00,000 Total price",3,4,2.0,2,West,2077.0,9.7K,0-11-0-0 Aana,14 Feet / Concrete,N/A Aana,2 years ago,"['Garage', 'Garden', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking', 'Store Room']"
"1 Ropani Land With House For Sale At Basuki Marga, Mid-Baneswor : House For Sale In Mid Baneshwor, Kathmandu","Basuki-marga, Mid Baneshwor, Kathmandu","NPR. 10,00,00,000",3,3,2.0,3,North,2000.0,1K,16 Aana,10 Feet / Paved,1200sq ft Aana,2 years ago,"['Drainage', 'Garage', 'Parking', 'Water Supply', 'Balcony', 'Fencing', 'CCTV', 'Water Well', 'Water Tank', 'Kids Playground', 'Security Staff', 'Store Room']"
"60 Ana Land With Beautiful Bunglow For Sale At Taukhel, Godawari : House For Sale In Godawari, Lalitpur","Taukhel, Godawari, Godawari, Lalitpur","NPR. 18,00,00,000 Onwards",4,4,3.0,3,North East,,1.6K,3-12-0-0 Aana,20 Feet,3700 sq ft Aana,2 years ago,"['Garage', 'Air Condition', 'Parking', 'Drainage', 'Balcony', 'Water Supply', 'Fencing', 'Garden', 'CCTV', 'Electricity Backup', 'Store Room', 'Kids Playground', 'Intercom', 'Water Well', 'Water Tank', 'Lawn']"
"Attractive Land : House For Sale In Changunarayan, Bhaktapur","Bageshwori, Changunarayan, Bhaktapur","NPR. 26,00,000",0,0,,0,East,,662,0-4-0-0 Aana,20 Feet / Gravelled,N/A Sq. Feet,2 years ago,"['Wifi', 'Drainage', 'Water Supply', 'Internet', 'Parking']"
"House : House For Sale In Sallaghari, Bhaktapur","Sallaghari, Sallaghari, Bhaktapur","NPR. 2,30,00,000",0,0,2.5,0,East,,552,0-3-0-0 Aana,20 Feet / Blacktopped,N/A Sq. Feet,2 years ago,"['Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking']"
"House : House For Sale In Sipadol, Bhaktapur","Sipadol, Sipadol, Bhaktapur","NPR. 1,18,00,000",0,0,1.0,0,East,,676,0-2-3-0 Aana,13 Feet / Gravelled,N/A Sq. Feet,2 years ago,"['Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking']"
"House : House For Sale In Kharipati, Bhaktapur","Kharipati, Kharipati, Bhaktapur","NPR. 1,40,00,000",0,0,,0,West,,432,0-3-0-0 Aana,20 Feet / Gravelled,N/A Sq. Feet,2 years ago,"['Water Supply', 'Water Tank', 'Internet']"
"House : House For Sale In Kageshwari-Manohara, Kathmandu","Har Har Mahadev, Kageshwari-Manohara, Kathmandu","NPR. 1,60,00,000",0,0,,0,East,,597,0-3-0-0 Aana,13 Feet / Gravelled,N/A Sq. Feet,2 years ago,[]
"House For Sale In Chabahil, Kathmandu","Saraswatinagar-6, Chabahil, Kathmandu","NPR. 1,65,00,000",8,5,,1,East,2064.0,2.5K,0-2-2-3 Aana,13 Feet / Paved,0-2-2-3 Aana,2 years ago,"['Parking', 'Balcony', 'Water Supply', 'Microwave', 'Wifi', 'TV Cable']"
"Beautiful House : House For Sale In Bhaisepati, Lalitpur","Bhaisipati, Bhaisepati, Lalitpur","NPR. 3,15,00,000 onward",0,0,2.5,0,East,,1K,0-4-2-0 Aana,13 Feet / Paved,N/A Aana,2 years ago,"['Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Parking']"
"House Sale In Syuchatar : House For Sale In Syuchatar, Kathmandu","Syuchatar, Syuchatar, Kathmandu","NPR. 1,95,00,000 Onwards",0,0,,0,East,,711,0-4-3-3-0 Aana,0 Feet,N/A Aana,2 years ago,[]
"House For Sale In Imadol, Lalitpur","Kamal pokhari, Imadol, Lalitpur","NPR. 2,10,00,000 N/A",5,4,8.0,1,West,2077.0,418,3-1-1 Aana,20 Feet / Gravelled,N/A Sq. Feet,2 years ago,"['Parking', 'Balcony', 'Garden', 'Water Supply', 'Modular Kitchen', 'Solar Water', 'Water Tank']"
"House For Sale In Commercial Area Of Thahity (Near Ason-Thamel) : House For Sale In Thamel, Kathmandu","Thahity, Thamel, Kathmandu","NPR. 9,50,00,000",0,0,7.0,0,North West,,1.3K,53.67 Sq. Feet,0 Feet,N/A Aana,2 years ago,[]
"Commercial Building : House For Sale In Putalisadak, Kathmandu","Putalisadak, Putalisadak, Kathmandu","NPR. 5,00,00,000",0,0,5.0,0,West,2049.0,5.3K,0-2-2-0 Aana,14 Feet / Blacktopped,N/A Aana,2 years ago,"['Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'CCTV', 'Internet', 'Parking', 'Store Room']"
"Sweet Home : House For Sale In Imadol, Lalitpur","Shital Height, Imadol, Lalitpur","NPR. 2,25,00,000 Onwards",4,3,8.0,2,South,,763,3.1.3 Aana,20 Feet / Gravelled,N/A Aana,2 years ago,"['Balcony', 'Drainage', 'Garage', 'Parking', 'Water Tank', 'Solar Water', 'Modular Kitchen']"
"Modern House : House For Sale In Greenhill City, Mulpani, Kathmandu","Greenhill City, Greenhill city, Mulpani, Kathmandu","NPR. 2,80,00,000",5,4,2.5,1,North,2077.0,11.3K,0-5-0-2 Aana,20 Feet / Blacktopped,2805.00 Aana,2 years ago,"['Garden', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking']"
"House On Sale At Kapan - Price Negotiable : House For Sale In Kapan, Kathmandu","Near Panchakanya Chowk, Kapan, Kathmandu","NPR. 2,80,00,000",8,3,,2,East,,1K,0-4-3-0 Aana,14 Feet / Blacktopped,2245 Sq. Feet,2 years ago,"['Lawn', 'Drainage', 'Parking', 'Balcony', 'Fencing', 'Water Supply', 'Solar Water']"
"Beautiful House : House For Sale In Nagarjun, Kathmandu","Sitapaila, Nagarjun, Kathmandu","NPR. 2,40,00,000 onward",0,0,,0,South East,,1.9K,0-4-1-0 Aana,22 Feet / Paved,N/A Aana,2 years ago,"['Modular Kitchen', 'Drainage', 'Water Supply', 'Water Tank', 'Parking']"
"House For Sale In Samakhusi, Kathmandu","Na, Samakhusi, Kathmandu","NPR. 3,45,00,000 Onwards",4,4,3.0,1,East,2074.0,1.7K,3 Aana,13 Feet / Blacktopped,1900 Sq. Feet,2 years ago,"['Drainage', 'Garage', 'Balcony', 'Air Condition', 'Water Supply', 'Modular Kitchen', 'Microwave', 'Solar Water', 'Water Tank', 'Washing Machine', 'Store Room']"
"House : House For Sale In Boudha, Kathmandu","Nayabasti, Boudha, Boudha, Kathmandu","NPR. 2,65,00,000",5,3,2.5,1,North,2067.0,7.4K,0-3-2-3 Aana,13 Feet / Blacktopped,2600 Sq. Feet,2 years ago,"['Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Internet', 'Parking']"
"Beautiful House : House For Sale In Nakkhu, Lalitpur","Nakhu, Nakkhu, Lalitpur","NPR. 2,70,00,000",0,0,,0,West,,984,0-3-2-3 Aana,20 Feet / Blacktopped,N/A Aana,2 years ago,"['Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Parking']"
"Commercial Building : House For Sale In Chabahil, Kathmandu","Chabahail, Chabahil, Kathmandu","NPR. 12,00,00,000",0,0,,0,North East,,8.6K,0-8-3-3 Aana,40 Feet / Blacktopped,N/A Aana,2 years ago,"['Garage', 'Wifi', 'Water Supply', 'Internet', 'Parking']"
"House : House For Sale In Gaushala, Kathmandu","Gaushala, Kathmandu, Gaushala, Kathmandu","NPR. 1,10,00,000",0,0,2.0,0,East,,1.4K,0-3-0-0 Aana,5 Feet / Blacktopped,N/A Aana,2 years ago,"['Wifi', 'Drainage', 'Water Supply', 'Internet', 'Parking']"
"House For Sale In Balaju, Kathmandu","Balaju, Boratar, Kathmandu MPC Ward no -16, Balaju, Kathmandu","NPR. 2,50,00,000 Onwards",3,3,3.0,4,South,2060.0,1.2K,6 Aana,14 Feet / Gravelled,1478.9 Sq. Feet,2 years ago,"['Lawn', 'Parking', 'Garden', 'TV Cable', 'Solar Water', 'Water Tank', 'Electricity Backup']"
"Beautiful House : House For Sale In Dallu, Kathmandu","Dallu, Dallu, Kathmandu","NPR. 3,40,00,000 onward",0,0,3.0,0,West,2061.0,2.3K,0-4-3-0 Aana,13 Feet / Gravelled,N/A Aana,2 years ago,"['Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Parking']"
"House For Sale In Hattigauda, Kathmandu","Na, Hattigauda, Kathmandu","NPR. 3,45,00,000 Onwards",5,5,3.0,2,South,2077.0,1.1K,5 Aana,13 Feet / Gravelled,2500 Sq. Feet,2 years ago,['Parking']
"Beautiful House : House For Sale In Bansbari, Kathmandu","Bansbari, Bansbari, Kathmandu","NPR. 8,50,00,000 onward",0,0,,0,East,,944,0-12-0-0 Aana,13 Feet / Gravelled,N/A Aana,2 years ago,"['Lawn', 'Balcony', 'Fencing', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Parking', 'Store Room']"
"House For Sale In Kageshwari-Manohara, Kathmandu","Dumadevi tole, mulpani, Kageshwari-Manohara, Kathmandu","NPR. 1,25,00,000",4,3,3.0,1,East,2077.0,1.5K,0-2-0-1 Aana,10 Feet / Gravelled,1500 Aana,2 years ago,"['TV Cable', 'Drainage', 'Internet', 'Parking']"
"House Sale In Land Price : House For Sale In Thulo Bharyang, Kathmandu","Thulobharyang near yatayat office, Thulo Bharyang, Kathmandu","NPR. 1,55,00,000 Onwards",0,0,,0,East,,1.1K,0-2-3-3 Aana,12 Feet,N/A Aana,2 years ago,[]
"House For Sale In Satdobato, Lalitpur","Gairhi marga, Satdobato, Lalitpur","NPR. 3,25,00,000 Onwards",5,4,3.0,1,South East,,993,0-4-3-0 Aana,10 Feet / Paved,978 Sq. Meter,2 years ago,"['Parking', 'Balcony', 'Fencing', 'Water Supply', 'Modular Kitchen', 'Water Well', 'Water Tank', 'Store Room', 'Drainage', 'Lawn', 'Wifi', 'TV Cable', 'Internet']"
"House For Sale In Chandol, Kathmandu","House sale chandol banla, Chandol, Kathmandu","NPR. 4,25,00,000 N/A",5,4,,2,East,2077.0,842,0-5-3-0 Aana,15 Feet / Gravelled,N/A Sq. Feet,2 years ago,"['CCTV', 'Solar Water', 'Water Supply', 'Parking', 'Wifi', 'Internet']"
"House For Sale At Imadol : House For Sale In Imadol, Lalitpur","Imadol, Imadol, Lalitpur","NPR. 1,50,00,000",0,4,,1,South,2060.0,1.6K,0-3-0-1 Aana,4 Feet / Alley,N/A Aana,2 years ago,[]
"House Along With Land For Sale Near Banglamukhi : House For Sale In Patan, Lalitpur","Kobahal, Patan, Lalitpur","NPR. 1,40,00,000",4,2,5.0,0,West,2064.0,2.2K,0-2-1-3 Aana,5 Feet / Alley,N/A Aana,2 years ago,[]
"House : House For Sale In Bharatpur, Chitwan","Bharatpur, Chitwan, Bharatpur, Chitwan","NPR. 3,50,00,000",0,0,2.5,0,North,,839,0-3-0-0 Aana,20 Feet / Blacktopped,N/A Sq. Feet,2 years ago,"['TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking']"
"Beautiful House On Sale At Bhaisepati Near By Medicity Hospital : House For Sale In Bhaisepati, Lalitpur","Medicity Hospital Line, Bhaisepati, Lalitpur","NPR. 2,85,00,000",4,4,2.0,1,East,2077.0,4.2K,0-3-1-1 Aana,13 Feet / Blacktopped,N/A Aana,2 years ago,"['Lawn', 'Parking', 'Water Supply', 'Balcony', 'Air Condition', 'Garden', 'Modular Kitchen', 'Solar Water', 'Wifi', 'TV Cable', 'Swimming Pool', 'Water Tank', 'Electricity Backup']"
"House Sale At Tokha, Panchetaar : House For Sale In Tokha, Kathmandu","Panchetaar, Tokha, Kathmandu","NPR. 3,50,00,000 Onwards",4,4,3.0,1,East,,1.7K,4.75 Aana,20 Feet,4 Aana,2 years ago,"['Drainage', 'Jacuzzi', 'Parking', 'Balcony', 'Water Supply', 'Modular Kitchen', 'Solar Water', 'Water Tank', 'Electricity Backup', 'Fencing']"
"House For Sale In Koteshwor, Kathmandu","Lotesor, Koteshwor, Kathmandu","NPR. 3,80,00,000 N/A",6,4,3.0,1,West,2063.0,636,5 Aana,13 Feet / Gravelled,N/A Sq. Feet,2 years ago,"['CCTV', 'TV Cable']"
"House For Sale In Kausaltar, Bhaktapur","Kausaltar, Kausaltar, Bhaktapur","NPR. 3,25,00,000",6,4,3.0,1,South,2070.0,517,4 Aana,20 Feet / Gravelled,3000 Sq. Feet,2 years ago,"['CCTV', 'Solar Water', 'TV Cable']"
"Attractive House Is For Sale : House For Sale In Baluwatar, Kathmandu","Baluwatar, Kathmandu, Baluwatar, Kathmandu","NPR. 1,55,00,000 Per Aana",8,4,2.0,4,East,2051.0,17.7K,1-3-2-3 Ropani,26 Feet / Blacktopped,3338.12 Ropani,2 years ago,"['Garage', 'Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Internet', 'Parking', 'Store Room']"
"Beautiful House : House For Sale In Budhanilkantha, Kathmandu","Narayanthan, Budhanilkantha, Kathmandu","NPR. 4,50,00,000 onward",0,0,2.5,0,East,,2.6K,0-6-0-0 Aana,12 Feet / Gravelled,N/A Aana,2 years ago,"['Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Electricity Backup', 'Maintenance', 'Parking', 'Store Room']"
"House For Sale In Dillibazar, Kathmandu","242 Laligurash marg ghattekulo, namuna nagar, Dillibazar, Kathmandu","NPR. 4,25,00,000",8,4,4.0,2,West,2060.0,932,0-5-0-2 Aana,13.5 Feet / Blacktopped,4500 Aana,2 years ago,"['Balcony', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'CCTV', 'Parking']"
"Commercial Building : House For Sale In Gongabu, Kathmandu","Mitranagar- 29, Gongabu, Kathmandu","NPR. 2,50,00,000",0,0,,0,East,2067.0,1.5K,0-3-0-0 Aana,10 Feet / Blacktopped,N/A Aana,2 years ago,"['Garage', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'CCTV', 'Internet', 'Parking', 'Store Room']"
"Beautiful House : House For Sale In Bafal, Kathmandu","Bafal, Bafal, Kathmandu","NPR. 1,95,00,000 onward",0,0,,0,North East,,1.6K,0-3-2-0 Aana,13 Feet / Gravelled,N/A Aana,2 years ago,"['Balcony', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Parking', 'Store Room']"
"Beautiful House : House For Sale In Bafal, Kathmandu","Bafal, Bafal, Kathmandu","NPR. 2,90,00,000 onward",0,0,,0,West,,935,0-4-0-2 Aana,12 Feet / Blacktopped,N/A Aana,2 years ago,[]
"House : House For Sale In Boudha, Kathmandu","Boudha, Kathmandu, Boudha, Kathmandu","NPR. 2,80,00,000",0,0,,0,East,,946,0-5-0-0 Aana,13 Feet / Blacktopped,N/A Sq. Feet,2 years ago,"['Garden', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking']"
"House For Sale In Bhaisepati, Lalitpur","Saibu, Bhaisepati, Lalitpur","NPR. 2,60,00,000 N/A",4,4,,1,West,2077.0,1.6K,O-3-2-2 Aana,20 Feet / Paved,N/A Aana,2 years ago,"['Drainage', 'Parking', 'Balcony', 'Solar Water', 'Water Tank', 'Store Room']"
"House For Sale In Sano Gaun, Lalitpur","Sano Gaun, Lalitpur, Sano Gaun, Lalitpur","NPR. 2,20,00,000 Onwards",3,4,3.0,1,South,2077.0,1.3K,3.5 Aana,20 Feet / Gravelled,1197.875 Sq. Feet,2 years ago,"['Parking', 'Balcony', 'Garden', 'Water Supply', 'Water Well']"
"Beautiful House : House For Sale In Budhanilkantha, Kathmandu","Budanilkantha, Budhanilkantha, Kathmandu","NPR. 10,00,00,000",5,3,,0,West,,1.9K,0-20-0-0 Aana,20 Feet / Paved,N/A Aana,2 years ago,"['Garden', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Well', 'Electricity Backup', 'Internet', 'Parking', 'Store Room']"
"House Sale At Narayanthan Bhangal : House For Sale In Budhanilkantha, Kathmandu","narayanthan, Budhanilkantha, Kathmandu","NPR. 6,30,00,000 Onwards",5,5,3.0,5,North West,,1.1K,0-9-0-0 Aana,22 Feet,9 Aana,2 years ago,"['Lawn', 'Drainage', 'Parking', 'Balcony', 'Water Supply', 'Garden', 'CCTV', 'TV Cable', 'Solar Water', 'Water Tank', 'Water Well', 'Store Room']"
"Modern House : House For Sale In Mandikatar, Kathmandu","Mandikatar, Kathmandu, Mandikatar, Kathmandu","NPR. 3,30,00,000",0,0,,0,East,,1.2K,0-5-2-0 Aana,16 Feet / Blacktopped,N/A Aana,2 years ago,"['Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Internet', 'Parking']"
"House On Sale : House For Sale In Bhadrapur, Jhapa","Bhadrapur, Bhadrapur, Jhapa","NPR. 60,00,000 Onwards",2,1,1.0,2,East,,956,2 Kattha,20 Feet,0.5 Kattha,2 years ago,"['Water Supply', 'Parking']"
"House For Sale In Butwal, Butwal","Butwal-10 Ramnagar, Butwal, Butwal","NPR. 2,40,00,000",0,0,,0,North,,933,7.99 Aana,20 Feet / Blacktopped,1222.12 Sq. Feet,2 years ago,"['Drainage', 'Parking', 'Balcony', 'Water Supply', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Water Tank', 'Internet', 'Kids Playground', 'Store Room']"
"Modern House : House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi, Dhumbarahi, Kathmandu","NPR. 2,25,00,000",0,0,,0,East,,2.2K,0-3-1-0 Aana,13 Feet / Gravelled,N/A Aana,2 years ago,"['Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Internet', 'Parking']"
"Brand New House : House For Sale In Mandikatar, Kathmandu","Mandikatar, Kathmandu, Mandikatar, Kathmandu","NPR. 3,25,00,000",0,0,,0,East,,1.4K,0-4-2-0 Aana,16 Feet / Soil Stabilized,N/A Sq. Feet,2 years ago,"['Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking']"
"Beautiful House : House For Sale In Mandikatar, Kathmandu","Mandikatar, Mandikatar, Kathmandu","NPR. 3,10,00,000 onward",0,0,,0,East,,969,0-5-2-2 Aana,16 Feet,N/A Aana,2 years ago,"['Modular Kitchen', 'Drainage', 'Water Supply', 'Water Tank', 'Parking']"
"Beautiful House : House For Sale In Sukedhara, Kathmandu","sukedhara, Sukedhara, Kathmandu","NPR. 2,35,00,000 onward",0,0,,0,East,,2.2K,0-3-2-3 Aana,12 Feet / Gravelled,N/A Aana,2 years ago,"['Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Parking']"
"Beautiful House : House For Sale In Kapan, Kathmandu","Kapan, Kapan, Kathmandu","NPR. 2,20,00,000 onward",0,0,,0,East,,677,0-3-2-2 Sq. Feet,16 Feet / Gravelled,N/A Sq. Feet,2 years ago,"['Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Parking']"
"House For Sale In Pepsicola, Khahare : House For Sale In Pepsicola, Kathmandu","khahare, pepsicola, kathmandu, Pepsicola, Kathmandu","NPR. 1,50,00,000",4,2,2.0,1,North West,,1.4K,0-2-2-0 Aana,13 Feet / Blacktopped,N/A Aana,2 years ago,[]
"House For Sale In Battisputali, Kathmandu","Btisputali, Battisputali, Kathmandu","NPR. 4,30,00,000 N/A",6,6,3.0,1,South,2073.0,834,0-4-2-0 Aana,15 Feet / Gravelled,N/A Sq. Feet,2 years ago,"['CCTV', 'Parking', 'Solar Water', 'Internet']"
"House Sale In Goldhunga : House For Sale In Goldhunga, Kathmandu","New house sale in Goldhunga, Goldhunga, Kathmandu","NPR. 1,95,00,000",0,0,,0,North East,,938,0-4-0-0 Aana,10 Feet,N/A Aana,2 years ago,[]
"House Sale In Jarankhu : House For Sale In Goldhunga, Kathmandu","House sale in Jarankhu, Goldhunga, Kathmandu","NPR. 1,50,00,000",0,0,,0,North East,,575,0-2-2-1 Aana,13 Feet,N/A Aana,2 years ago,[]
"92 Vaskar Marg : House For Sale In Dillibazar, Kathmandu","92 vaskar marg, Dillibazar, Kathmandu","NPR. 4,00,00,000",4,4,5.0,3,East,,1K,910 Sq. Feet,14 Feet,900 Sq. Meter,2 years ago,['Garage']
"House For Sale In Ason : House For Sale In Ason, Kathmandu","Kamalachi, Ason, Kathmandu","NPR. 8,00,00,000",8,4,5.0,0,South West,2075.0,1.5K,0-2-0-3 Aana,25 Feet / Paved,N/A Aana,2 years ago,['Drainage']
"New House : House For Sale In Sunderbasti, Kathmandu","Sundarbasti, Kapan, Sunderbasti, Kathmandu","NPR. 3,15,00,000",5,4,2.0,3,East,,769,0-5-3-0 Aana,14 Feet / Gravelled,N/A Aana,2 years ago,"['Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Internet', 'Parking', 'Store Room']"
"Two House : House For Sale In Boudha, Kathmandu","Boudha, Kathmandu, Boudha, Kathmandu","NPR. 1,70,00,000 Per Aana",0,0,,0,South,,1.4K,0-11-0-0 Aana,15 Feet / Blacktopped,N/A Sq. Feet,2 years ago,"['Garage', 'Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Internet', 'Parking', 'Store Room']"
"House Sale In Dhumbarahi : House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi, Dhumbarahi, Kathmandu","NPR. 6,50,00,000",0,0,,0,South,,1K,0-7-1-1 Aana,10 Feet,N/A Aana,2 years ago,[]
"Modern House : House For Sale In Kapan, Kathmandu","Kapan, Kathmandu, Kapan, Kathmandu","NPR. 2,72,00,000",6,3,2.5,2,East,,1.5K,0-4-2-0 Aana,13 Feet / Gravelled,N/A Aana,2 years ago,"['Garage', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Internet']"
"Modern House: : House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Kathmandu, Budhanilkantha, Kathmandu","NPR. 4,70,00,000",5,3,,3,East,,888,0-6-0-0 Aana,12 Feet / Blacktopped,N/A Sq. Feet,2 years ago,"['Garage', 'Garden', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Internet', 'Parking', 'Store Room']"
"House Is For Sale In Imadol, Lalitpur : House For Sale In Imadol, Lalitpur","Imadol, Lalitpur, Imadol, Lalitpur","NPR. 1,50,00,000",2,1,1.0,1,North West,2073.0,10K,0-3-2-0 Aana,14 Feet / Blacktopped,N/A Sq. Feet,2 years ago,"['Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Internet', 'Parking']"
"Modern House Is For Sale In Thaiba, Lalitpur : House For Sale In Thaiba, Lalitpur","Thaiba, Lalitpur, Thaiba, Lalitpur","NPR. 1,70,00,000",4,3,3.0,2,North,2077.0,14.2K,0-3-0-2 Aana,20 Feet / Gravelled,1869.48 Aana,2 years ago,"['Garage', 'Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Internet', 'Parking']"
"House Is For Sale In Hattigauda, Kathmandu : House For Sale In Hattigauda, Kathmandu","Hattigauda, Kathmandu, Hattigauda, Kathmandu","NPR. 2,50,00,000",0,0,,0,South,,857,0-3-1-0 Aana,12 Feet / Gravelled,N/A Aana,2 years ago,"['Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking']"
"Beautiful House : House For Sale In Bafal, Kathmandu","Bafal, Bafal, Kathmandu","NPR. 2,45,00,000 onward",7,3,2.5,3,North,,1.4K,0-4-2-0 Aana,13 Feet / Blacktopped,N/A Aana,2 years ago,"['Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Parking', 'Store Room']"
"Brand New House Is For Sale In Nakkhu, Lalitpur : House For Sale In Nakkhu, Lalitpur","Nakkhu, Lalitpur, Nakkhu, Lalitpur","NPR. 2,90,00,000",4,5,2.5,1,South,,1.2K,4.2 Aana,15 Feet / Soil Stabilized,N/A Aana,2 years ago,"['Garden', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Internet', 'Parking']"
"House Is For Sale In Nakkhu, Lalitpur : House For Sale In Nakkhu, Lalitpur","Nakkhu, Lalitpur, Nakkhu, Lalitpur","NPR. 2,90,00,000",4,5,2.5,1,East,,1.2K,0-4-0-0 Aana,20 Feet / Gravelled,0-4-0-0 Aana,2 years ago,"['Balcony', 'Garden', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Internet', 'Parking', 'Store Room']"
"Brand New House For Sale In Bhaisepati, Lalitpur : House For Sale In Bhaisepati, Lalitpur","Bhaisepati, Lalitpur, Bhaisepati, Lalitpur","NPR. 3,25,00,000",4,5,3.0,2,West,,748,0-4-0-0 Aana,20 Feet / Gravelled,0-4-0-0 Aana,2 years ago,"['Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking']"
"House For Sale In Thapagaun, Kathmandu","Thapagau, Thapagaun, Kathmandu","NPR. 3,60,00,000 N/A",7,4,3.0,1,North,2057.0,776,0-3-3-3 Aana,20 Feet / Gravelled,N/A Sq. Feet,2 years ago,"['CCTV', 'Solar Water']"
"Brand New House For Sale In Bhaisepati, Lalitpur : House For Sale In Bhaisepati, Lalitpur","Bhaisepati, Lalitpur, Bhaisepati, Lalitpur","NPR. 3,00,00,000 onwards",4,4,2.5,1,East,,1.6K,0-4-0-0 Aana,14 Feet / Paved,N/A Sq. Feet,2 years ago,"['Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking', 'Store Room']"
"Brand New House Is For Sale In Bhaisepati, Lalitpur : House For Sale In Bhaisepati, Lalitpur","Bhaisepati, Lalitpur, Bhaisepati, Lalitpur","NPR. 2,45,00,000 onwards",4,5,2.5,2,South,,1.9K,0-3-2-1 Aana,20 Feet / Blacktopped,N/A Aana,2 years ago,"['Garage', 'TV Cable', 'Wifi', 'Water Supply', 'Water Tank', 'Internet', 'Parking']"
"Beautiful House : House For Sale In Golfutar, Kathmandu","Golgutar, Golfutar, Kathmandu","NPR. 3,10,00,000 onward",0,0,2.0,0,East,,894,0-6-0-0 Sq. Feet,13 Feet / Paved,N/A Sq. Feet,2 years ago,"['Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Parking']"
"Beautiful House : House For Sale In Mandikatar, Kathmandu","Mandikatar, Mandikatar, Kathmandu","NPR. 2,50,00,000 onward",11,0,2.5,4,North East,,892,0-3-2-3 Aana,13 Feet / Gravelled,N/A Aana,2 years ago,"['Modular Kitchen', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Parking']"
